dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,zhang,549.74,0.618266979,0.503064466,0.558785417,5$6$7$29$169
indian_pines,5,lw_relu,1825.35,0.734582358,0.694437222,0.694835771,34$36$78$80$148
indian_pines,10,zhang,0,0.772833724,0.723214379,0.739893078,5$6$7$8$13$25$29$122$163$169
indian_pines,10,lw_relu,0,0.784543326,0.816085642,0.753818816,34$36$41$74$78$80$147$148$149$181
indian_pines,15,zhang,0,0.791569087,0.783305599,0.762424991,5$6$7$8$13$19$25$29$41$122$159$163$169$186$189
indian_pines,15,lw_relu,0,0.81225605,0.800791543,0.785938255,18$19$34$35$36$41$74$78$80$88$101$147$148$149$181
indian_pines,20,zhang,0,0.802498048,0.805897299,0.774651423,5$6$7$8$9$13$19$25$26$29$41$122$125$132$159$163$169$176$186$189
indian_pines,20,lw_relu,0,0.832552693,0.845074821,0.809176093,6$18$19$33$34$35$36$40$41$72$74$78$79$80$88$101$147$148$149$181
indian_pines,25,zhang,0,0.800156128,0.82339592,0.772274811,5$6$7$8$9$13$19$25$26$29$41$47$104$122$125$132$159$163$169$171$176$178$186$189$191
indian_pines,25,lw_relu,0,0.845042935,0.856258448,0.823485005,5$6$7$18$19$20$33$34$35$36$38$40$41$72$74$78$79$80$88$100$101$147$148$149$181
indian_pines,30,zhang,0,0.81069477,0.826796189,0.783801117,5$6$7$8$9$10$13$19$25$26$29$41$47$72$104$117$122$125$130$132$159$163$169$171$176$178$186$189$191$192
indian_pines,30,lw_relu,0,0.852459016,0.864991911,0.831943558,5$6$7$8$18$19$20$30$33$34$35$36$38$40$41$72$74$78$79$80$88$100$101$147$148$149$177$178$181$184
