dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,25,linspacer,0.0,0.836104605776737,0.8320084736246139,0.8130795331688379,4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195||4-12-20-28-36-44-52-60-68-76-84-92-100-107-115-123-131-139-147-155-163-171-179-187-195
indian_pines,25,bsdr,5.03,0.8482045277127245,0.8542563677693632,0.8269891079711114,10-16-24-27-38-47-56-61-70-78-85-91-99-109-110-119-127-140-148-153-160-162-172-181-191||10-16-24-28-38-47-57-59-66-78-85-91-99-107-111-119-127-140-149-153-159-161-172-182-190||8-17-27-28-38-47-53-59-67-78-85-92-97-107-110-120-127-140-149-153-160-164-171-182-191||9-16-23-28-40-46-53-60-65-77-85-92-97-107-119-120-127-137-148-153-161-162-171-181-191||8-16-24-27-38-47-57-59-66-78-85-92-97-107-113-120-127-140-145-153-162-166-172-182-190||8-17-25-27-38-47-53-59-65-78-85-92-97-108-112-120-128-140-147-153-161-164-172-182-191||9-17-24-30-38-47-53-59-66-78-85-92-97-108-111-120-127-140-148-153-160-163-173-182-190||8-16-24-30-38-47-57-59-66-78-85-92-108-115-120-126-140-149-153-161-162-174-181-190||10-16-24-27-40-47-57-60-70-78-85-92-99-108-114-120-127-140-148-153-161-162-172-181-190||8-15-24-27-38-47-57-59-66-78-85-92-99-109-112-120-129-140-148-153-160-164-173-182-191
indian_pines,25,bsdr500,1.25,0.8385636221701797,0.8423861971966486,0.8160161348361455,11-16-24-27-39-46-56-61-69-78-85-91-97-108-110-120-128-140-147-153-160-163-172-182-191||11-16-24-28-39-46-57-60-65-78-85-91-99-107-112-120-127-140-149-153-160-161-172-182-191||9-16-27-39-46-53-59-67-78-85-92-97-107-110-120-127-140-149-153-160-164-172-182-191||10-16-24-27-40-46-53-61-65-77-85-92-97-107-120-127-137-147-152-161-162-172-181-191||8-16-24-28-39-46-57-60-65-78-85-91-97-107-113-120-128-140-145-153-161-166-172-182-191||8-16-25-28-39-46-53-59-65-78-85-91-97-108-112-120-128-140-147-153-162-165-173-182-191||10-16-25-30-39-48-53-59-65-78-85-91-97-108-112-120-127-140-147-153-160-163-172-182-191||9-16-24-30-39-46-57-60-65-78-85-91-92-108-115-120-128-140-149-153-161-162-174-182-190||10-16-24-28-39-46-57-61-69-78-85-91-99-108-116-121-128-140-148-153-160-162-173-182-191||8-16-24-27-39-46-57-60-65-78-85-91-99-108-112-120-129-140-149-153-160-163-173-182-192
indian_pines,25,bsdr3000,7.66,0.8478532396565184,0.8534443309410571,0.8265556241700883,11-16-24-27-38-47-56-61-70-78-85-91-99-109-110-119-127-140-148-153-160-162-172-181-191||11-16-24-28-38-47-57-59-66-78-85-91-99-107-111-119-127-140-149-153-159-161-172-182-190||8-17-26-28-38-47-53-59-68-78-85-92-97-108-110-119-127-140-149-153-160-164-171-182-191||10-17-23-28-40-46-53-60-66-77-85-92-97-107-119-120-127-137-148-153-161-162-172-181-190||8-16-24-28-38-47-57-59-66-78-85-91-97-107-113-120-127-140-145-153-162-166-172-182-190||8-17-25-27-38-47-53-59-66-78-85-92-97-108-112-119-128-140-147-153-162-164-172-182-191||9-17-24-30-38-47-53-59-66-78-85-92-97-108-111-120-127-140-148-153-160-163-172-182-190||8-16-24-30-38-47-57-59-66-78-85-92-108-115-120-126-140-149-153-161-162-174-181-190||10-16-24-27-40-47-57-60-70-78-85-92-99-108-114-120-127-140-148-153-160-162-172-181-190||8-15-24-27-38-47-57-59-66-78-85-92-99-109-112-119-129-140-148-153-160-164-174-182-191
indian_pines,30,linspacer,0.0,0.8250975800156128,0.803555348503415,0.8005362760906317,3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196||3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196
indian_pines,30,bsdr,4.86,0.8536299765807962,0.8509840585251037,0.8331851413526195,7-11-22-27-30-40-47-56-59-66-74-76-85-91-94-99-107-114-125-127-137-140-149-153-161-162-172-179-181-191||8-11-22-27-31-38-48-53-59-66-74-78-80-92-95-99-108-112-127-128-137-139-148-153-162-164-172-181-182-191||8-14-22-28-31-38-47-53-59-63-74-78-85-92-94-100-107-112-127-128-137-140-149-153-160-162-171-178-182-191||6-11-23-28-30-38-46-53-60-63-74-78-80-92-94-99-107-125-127-130-137-140-148-153-161-162-172-181-182-190||8-10-19-28-30-40-47-53-59-66-74-78-85-92-94-100-111-112-127-137-140-149-153-161-166-173-179-181-193||8-10-19-27-30-38-47-53-59-63-74-78-79-92-95-99-108-112-126-127-137-138-149-153-162-164-174-178-184-191||6-11-22-27-30-38-47-50-59-63-74-78-79-92-98-101-107-114-127-128-137-140-149-153-160-163-173-178-184-190||8-13-22-27-30-40-47-56-59-65-74-76-79-91-94-100-107-111-126-130-137-140-149-153-161-166-174-178-182-190||7-13-22-28-31-38-47-53-60-65-74-78-79-92-94-99-107-111-125-126-137-138-148-153-160-163-173-178-184-191||8-13-22-27-30-38-46-53-59-66-74-78-85-92-95-99-107-111-119-127-138-140-148-153-160-164-173-178-182-192
indian_pines,30,bsdr500,1.26,0.8407103825136613,0.8367891700005267,0.8184140920039731,7-11-23-27-30-39-48-56-59-66-74-76-85-91-94-99-107-115-126-138-140-149-153-161-162-172-179-182-191||7-11-22-27-31-39-48-53-59-66-74-78-80-92-94-98-108-112-127-129-138-140-149-153-161-164-171-181-182-191||7-13-23-27-31-39-47-53-59-63-74-78-85-92-94-99-107-112-126-127-138-140-149-153-161-163-171-178-182-191||7-11-24-27-31-39-46-53-60-63-74-78-80-92-94-99-107-125-129-138-140-149-153-161-162-173-181-182-191||8-10-19-28-30-39-47-53-60-66-74-78-85-91-94-100-111-112-127-138-140-149-153-161-166-174-179-182-193||9-11-19-27-30-39-48-53-60-63-74-78-79-92-94-98-108-112-127-138-149-153-162-165-173-179-185-191||6-11-22-27-30-39-48-50-60-63-74-78-92-99-107-115-126-127-138-140-149-153-160-164-173-178-184-190||8-13-22-27-31-39-46-56-60-66-74-76-78-91-95-99-107-113-127-129-138-140-149-153-161-167-174-179-182-190||7-13-22-28-31-39-48-53-60-65-74-78-92-94-99-107-112-127-138-149-153-161-163-173-178-184-191||8-13-23-27-30-39-46-53-60-66-74-78-85-92-94-99-107-112-120-127-138-140-149-153-160-163-173-178-182-192
indian_pines,30,bsdr3000,7.29,0.8519125683060109,0.853323283897885,0.8312190474819412,7-11-22-27-30-40-47-56-59-66-74-76-85-91-94-99-107-114-125-127-137-140-149-153-161-162-172-179-181-191||8-11-22-27-31-38-47-53-59-66-74-78-80-92-95-99-109-112-126-128-137-139-148-153-162-164-172-181-182-191||8-14-22-28-31-38-47-53-59-63-74-78-85-92-94-100-109-112-127-128-137-140-149-153-160-162-172-178-182-191||7-11-24-28-30-38-47-53-60-63-74-78-80-92-94-99-107-125-127-130-137-140-148-153-161-162-172-181-182-191||7-10-19-28-30-40-47-53-59-66-74-78-85-92-94-100-111-113-127-138-140-149-153-161-166-173-180-181-194||8-10-19-27-30-38-47-53-59-63-74-78-79-92-95-99-108-112-126-127-137-138-149-153-162-164-173-178-184-191||7-11-22-28-30-38-47-50-59-63-74-78-79-92-98-101-107-114-126-128-137-140-149-153-160-164-172-178-184-190||8-14-22-27-30-40-47-56-59-65-74-76-79-92-94-100-107-111-126-130-137-140-149-153-162-166-174-178-182-190||7-13-22-27-31-38-47-53-60-65-74-78-79-92-94-99-107-111-125-126-137-138-148-153-160-163-173-178-184-191||8-13-22-28-30-38-46-53-59-66-74-78-85-92-95-99-107-111-119-127-138-140-148-153-160-164-173-178-182-192
indian_pines,5,linspacer,0.0,0.7517564402810304,0.7182969607893226,0.7152170278569658,20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179||20-60-100-139-179
indian_pines,5,bsdr,4.32,0.7747072599531616,0.7508239940898769,0.7418320478799123,30-73-98-140-163||30-69-98-137-164||30-71-98-138-162||30-72-98-137-163||30-63-98-140-163||32-69-98-139-163||30-70-98-138-163||30-73-98-138-163||30-69-98-139-163||30-66-98-140-163
