dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,lw_relu_elas,1766.23,0.6943793911007026,0.6499137643319712,0.648023202564494,34$78$80$148$149
indian_pines,10,lw_relu_elas,0.0,0.790007806401249,0.7865556630260573,0.7600730247952183,18$34$35$36$78$80$101$147$148$149
indian_pines,15,lw_relu_elas,0.0,0.8204527712724434,0.831432325721909,0.7951244443594553,5$6$7$18$33$34$35$36$78$80$101$147$148$149$181
indian_pines,20,lw_relu_elas,0.0,0.8348946135831382,0.8517652422130477,0.8119953687817447,5$6$7$18$19$33$34$35$36$37$38$41$72$78$80$101$147$148$149$181
indian_pines,25,lw_relu_elas,0.0,0.8516783762685401,0.8618230076533961,0.8310668300772395,5$6$7$8$18$19$30$33$34$35$36$37$38$41$72$74$78$80$100$101$147$148$149$177$181
indian_pines,30,lw_relu_elas,0.0,0.862607338017174,0.8511234457244252,0.8435585408206279,5$6$7$8$18$19$20$30$33$34$35$36$37$38$40$41$56$72$74$78$79$80$100$101$147$148$149$177$181$184
