dataset,target_size,fold,algorithm,repeat,time,oa,aa,k,selected_features
indian_pines,30,5,bsnet,0,37.803825,0.8239656518345043,0.8404113957331202,0.7995657085285991,0-4-5-6-9-22-30-35-43-46-48-51-60-67-68-71-101-102-103-110-112-117-148-149-152-165-168-181-182-195
indian_pines,30,5,zhang,0,95.766019,0.8356752537080406,0.8506251657775157,0.8133451562846375,4-6-22-33-47-52-54-55-62-65-74-76-78-85-89-94-97-99-103-117-120-122-128-129-132-155-159-162-180-183
indian_pines,30,5,bsdr,0,4.248048,0.8676814988290398,0.8900736037259374,0.8495402106497337,8-10-19-27-30-38-47-53-59-63-74-78-79-92-95-99-108-112-126-127-137-138-149-153-162-164-174-178-184-191
indian_pines,30,6,linspacer,0,0.0,0.8278688524590164,0.8140070404601502,0.8041990787058211,3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196
indian_pines,30,6,bsnet,0,36.333124,0.8079625292740047,0.8162440138649126,0.7814173991891746,0-4-5-6-9-35-43-45-46-47-48-51-60-67-68-71-72-84-98-103-109-112-117-125-148-149-152-165-168-195
indian_pines,30,6,zhang,0,94.397681,0.8188914910226386,0.7776746031898374,0.7936550339337947,0-3-18-28-36-55-60-61-65-72-78-94-99-112-115-116-120-123-124-142-147-150-151-153-154-161-170-179-183-189
indian_pines,30,6,bsdr,0,4.42975,0.8462138953942233,0.8644941369562649,0.8252427386165093,6-11-22-27-30-38-47-50-59-63-74-78-79-92-98-101-107-114-127-128-137-140-149-153-160-163-173-178-184-190
indian_pines,30,7,linspacer,0,0.0,0.8243559718969555,0.7879897862158379,0.7998759574630958,3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196
indian_pines,30,7,bsnet,0,33.428507,0.8220140515222483,0.7651988740147269,0.796961421745548,0-4-5-22-30-35-46-47-48-51-57-60-67-68-71-72-74-81-101-103-110-112-117-125-148-149-160-161-165-177
indian_pines,30,7,zhang,0,101.272973,0.8427010148321624,0.8186535070940076,0.8208652093485165,4-6-7-10-16-22-29-33-47-52-54-56-62-65-85-97-99-110-120-123-127-128-129-155-162-175-179-180-183-194
indian_pines,30,7,bsdr,0,4.760761,0.8559718969555035,0.8185037376953128,0.8361726233820067,8-13-22-27-30-40-47-56-59-65-74-76-79-91-94-100-107-111-126-130-137-140-149-153-161-166-174-178-182-190
indian_pines,30,8,linspacer,0,0.0,0.8317720530835285,0.8300319809167277,0.8068896456297979,3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196
indian_pines,30,8,bsnet,0,33.358244,0.8220140515222483,0.7587017548852129,0.7957107497051348,0-4-5-9-22-30-35-40-46-48-51-60-67-68-74-98-101-102-103-109-112-117-148-149-165-168-177-181-182-183
indian_pines,30,8,zhang,0,90.627531,0.8227946916471507,0.8058643895910038,0.7967726785412267,0-3-30-31-34-37-44-46-51-53-58-59-64-86-92-93-99-100-119-124-133-137-141-142-147-154-163-166-184-190
indian_pines,30,8,bsdr,0,4.730216,0.8376268540202967,0.862946600719296,0.8140213397194979,7-13-22-28-31-38-47-53-60-65-74-78-79-92-94-99-107-111-125-126-137-138-148-153-160-163-173-178-184-191
indian_pines,30,9,linspacer,0,0.0,0.8224043715846995,0.8074734523410554,0.796737080090518,3-10-17-23-30-36-43-50-56-63-70-76-83-90-96-103-109-116-123-129-136-143-149-156-163-169-176-182-189-196
indian_pines,30,9,bsnet,0,36.047459,0.8333333333333334,0.8324575219262098,0.8091160589730235,0-4-5-9-30-35-40-46-47-48-60-67-68-71-81-91-101-103-112-117-125-148-149-152-160-161-165-176-181-195
indian_pines,30,9,zhang,0,96.334405,0.8489461358313818,0.8754143102466496,0.8269254636863336,4-5-6-16-18-33-47-54-58-62-65-72-74-78-85-94-97-99-109-117-122-123-128-129-132-151-162-175-180-183
indian_pines,30,9,bsdr,0,4.262875,0.8594847775175644,0.8410951271131921,0.8390987071304087,8-13-22-27-30-38-46-53-59-66-74-78-85-92-95-99-107-111-119-127-138-140-148-153-160-164-173-178-182-192
indian_pines,5,0,linspacer,0,9.7e-05,0.7501951600312255,0.7302492370620524,0.7141988615922649,20-60-100-139-179
indian_pines,5,0,bsnet,0,37.129406,0.6334894613583139,0.5141198897521146,0.5735886807314999,4-103-112-117-148
indian_pines,5,0,zhang,0,117.387196,0.7419984387197502,0.7219355651573264,0.703642013246739,6-62-65-120-180
indian_pines,5,0,bsdr,0,4.544739,0.7607338017174082,0.7292025372689813,0.7261032303476113,30-73-98-140-163
indian_pines,5,1,linspacer,0,0.0,0.7587822014051522,0.7338792886222518,0.7225498797985304,20-60-100-139-179
indian_pines,5,1,bsnet,0,33.647069,0.650663544106167,0.557510753244725,0.5977402481846481,46-60-103-117-148
indian_pines,5,1,zhang,0,92.922192,0.7205308352849337,0.6880478340791504,0.6774254698180305,4-6-16-52-99
indian_pines,5,1,bsdr,0,4.80316,0.7892271662763466,0.7523744038950136,0.7586354286790965,30-69-98-137-164
indian_pines,5,2,linspacer,0,0.0,0.749024199843872,0.7044814630255007,0.7111829418747619,20-60-100-139-179
indian_pines,5,2,bsnet,0,33.41788,0.6553473848555815,0.5549075003987191,0.6008651568471706,48-60-103-117-148
indian_pines,5,2,zhang,0,88.16768,0.6397345823575332,0.5340251262337246,0.5829539802969218,4-6-62-128-129
indian_pines,5,2,bsdr,0,4.507566,0.7587822014051522,0.744785782657832,0.7227145503600839,30-71-98-138-162
indian_pines,5,3,linspacer,0,0.0,0.7591725214676034,0.7166034249632788,0.7240200663921452,20-60-100-139-179
indian_pines,5,3,bsnet,0,33.170016,0.6783762685402029,0.5626545719611671,0.6268567125873606,51-112-117-148-149
indian_pines,5,3,zhang,0,89.993468,0.6510538641686182,0.555282313046618,0.5965521341310361,4-6-62-65-120
indian_pines,5,3,bsdr,0,4.694608,0.7822014051522248,0.7270939737403652,0.750862555422606,30-72-98-137-163
indian_pines,5,4,linspacer,0,0.0,0.7478532396565184,0.7165536592199955,0.7118883324707663,20-60-100-139-179
indian_pines,5,4,bsnet,0,36.64581,0.6693989071038251,0.5832807101046975,0.6178750219896538,48-103-112-117-148
indian_pines,5,4,zhang,0,95.441125,0.7455113192818111,0.7078681937163716,0.7074094035767216,4-6-65-128-162
indian_pines,5,4,bsdr,0,4.361159,0.7704918032786885,0.7551602190907298,0.7369951980362666,30-63-98-140-163
indian_pines,5,5,linspacer,0,0.0,0.7611241217798594,0.7350016960798974,0.7264196934604643,20-60-100-139-179
indian_pines,5,5,bsnet,0,37.803825,0.6530054644808743,0.5769022983332637,0.5974777877571016,60-103-112-117-148
indian_pines,5,5,zhang,0,95.766019,0.7673692427790788,0.7519448090244892,0.7331444022526327,6-54-65-120-162
indian_pines,5,5,bsdr,0,4.831402,0.7822014051522248,0.772719760026227,0.751300907260169,32-69-98-139-163
indian_pines,5,6,linspacer,0,0.0,0.7369242779078845,0.7082929280597126,0.697921278801809,20-60-100-139-179
indian_pines,5,6,bsnet,0,36.333124,0.5909445745511319,0.45419006770038073,0.5253884955264152,4-103-117-148-149
indian_pines,5,6,zhang,0,94.397681,0.6943793911007026,0.6227429610035033,0.6471350609715878,0-55-99-124-154
indian_pines,5,6,bsdr,0,4.513138,0.7771272443403591,0.7661872549360353,0.7446712924460052,30-70-98-138-163
indian_pines,5,7,linspacer,0,0.0,0.7501951600312255,0.6989814818921884,0.7139548539646442,20-60-100-139-179
indian_pines,5,7,bsnet,0,33.428507,0.6350507416081187,0.5669736822820063,0.5759035863019126,48-60-68-103-117
indian_pines,5,7,zhang,0,101.272973,0.749024199843872,0.7021188007811264,0.7118255929834714,4-52-65-127-175
indian_pines,5,7,bsdr,0,4.470463,0.7646370023419203,0.7494257177538476,0.7306491572793732,30-73-98-138-163
indian_pines,5,8,linspacer,0,0.0,0.747072599531616,0.7263347879588877,0.7088410172156683,20-60-100-139-179
indian_pines,5,8,bsnet,0,33.358244,0.6409055425448869,0.5042994672418666,0.5818620995027135,46-103-117-148-149
indian_pines,5,8,zhang,0,90.627531,0.7068696330991413,0.5995221343719352,0.6586715477664373,64-92-133-137-163
indian_pines,5,8,bsdr,0,4.708537,0.7861046057767369,0.7683514799364402,0.7543787030798883,30-69-98-139-163
indian_pines,5,9,linspacer,0,0.0,0.7572209211553473,0.7125916410094606,0.7211933529986039,20-60-100-139-179
indian_pines,5,9,bsnet,0,36.047459,0.6131928181108509,0.48100188282419876,0.5436009467575602,103-112-117-148-149
indian_pines,5,9,zhang,0,96.334405,0.6647150663544106,0.607532887385876,0.6111016276152801,62-65-74-94-180
indian_pines,5,9,bsdr,0,4.219696,0.7755659640905542,0.7429388115932964,0.7420094558880215,30-66-98-140-163
indian_pines,10,0,linspacer,0,0.001045,0.8106947697111632,0.7708703528609768,0.7840101041073488,10-30-50-70-90-109-129-149-169-189
indian_pines,10,0,bsnet,0,37.129406,0.7224824355971897,0.7008992059775546,0.6837096899938864,0-4-48-51-103-112-117-148-149-165
indian_pines,10,0,zhang,0,117.387196,0.8060109289617486,0.8369594670549227,0.7784948006083716,6-16-52-55-62-65-114-120-179-180
indian_pines,10,0,bsdr,0,4.714768,0.8348946135831382,0.8279115776230432,0.8114680091311524,19-37-53-74-92-108-128-148-160-181
indian_pines,10,1,linspacer,0,0.0,0.8118657298985168,0.7726598049131723,0.7854229970656662,10-30-50-70-90-109-129-149-169-189
indian_pines,10,1,bsnet,0,33.647069,0.7029664324746292,0.6456442373860696,0.6608841756662973,4-5-46-48-60-68-103-117-148-149
indian_pines,10,1,zhang,0,92.922192,0.78064012490242,0.7521348417882621,0.7494539592651523,4-6-16-52-56-99-102-117-121-180
indian_pines,10,1,bsdr,0,4.386276,0.8126463700234192,0.7887138225840276,0.7860183927854288,19-37-53-74-92-107-128-146-159-181
indian_pines,10,2,linspacer,0,0.0,0.8161592505854801,0.7775616231716383,0.7895959768208975,10-30-50-70-90-109-129-149-169-189
indian_pines,10,2,bsnet,0,33.41788,0.726775956284153,0.7094516413088633,0.6872707476084513,4-46-48-51-60-67-103-112-117-148
indian_pines,10,2,zhang,0,88.16768,0.7888368462138954,0.8001168425827687,0.7585515623121907,4-6-54-62-85-120-128-129-155-162
indian_pines,10,2,bsdr,0,5.053356,0.8161592505854801,0.8141805456507065,0.7898254580567761,19-37-52-74-92-108-127-142-160-182
indian_pines,10,3,linspacer,0,0.0,0.817720530835285,0.7810698955830214,0.791869318479323,10-30-50-70-90-109-129-149-169-189
indian_pines,10,3,bsnet,0,33.170016,0.7775175644028103,0.706146383622613,0.7459273016715309,4-9-35-48-51-60-112-117-148-149
indian_pines,10,3,zhang,0,89.993468,0.7915690866510539,0.7933642958521342,0.7618080683236529,4-6-47-62-63-65-74-94-120-180
indian_pines,10,3,bsdr,0,4.611036,0.8294301327088213,0.8375368769950122,0.8054247102905089,19-37-53-74-92-107-127-149-160-181
indian_pines,10,4,linspacer,0,0.0,0.8173302107728337,0.7738389605480501,0.7917494273619885,10-30-50-70-90-109-129-149-169-189
indian_pines,10,4,bsnet,0,36.64581,0.7349726775956285,0.7139856269655627,0.6979322854254938,0-4-30-48-51-68-103-112-117-148
indian_pines,10,4,zhang,0,95.441125,0.7775175644028103,0.7437189851137147,0.7454561870858852,4-6-52-54-65-78-85-120-128-162
indian_pines,10,4,bsdr,0,4.565217,0.8185011709601874,0.7951109196536861,0.7926030095395339,19-37-54-74-92-108-128-142-160-181
indian_pines,10,5,linspacer,0,0.0,0.8208430913348946,0.8255835640451619,0.7957716624797784,10-30-50-70-90-109-129-149-169-189
indian_pines,10,5,bsnet,0,37.803825,0.7814207650273224,0.7306651207331276,0.7512721402329171,4-30-35-48-60-103-112-117-148-149
indian_pines,10,5,zhang,0,95.766019,0.8118657298985168,0.8108638206833831,0.7852532510668786,6-47-54-65-85-94-120-129-162-183
indian_pines,10,5,bsdr,0,4.338984,0.8403590944574552,0.8404296728766487,0.8182360330674848,19-37-52-74-92-108-128-142-160-181
indian_pines,10,6,linspacer,0,0.0,0.8095238095238095,0.7986548785374595,0.7824987722395134,10-30-50-70-90-109-129-149-169-189
indian_pines,10,6,bsnet,0,36.333124,0.7568306010928961,0.7462797553410243,0.7223542018009024,4-5-48-51-103-112-117-148-149-165
indian_pines,10,6,zhang,0,94.397681,0.7665886026541764,0.7290177753302599,0.7341379138010978,0-3-18-55-99-123-124-147-154-170
indian_pines,10,6,bsdr,0,4.864954,0.8216237314597971,0.8295074768500176,0.7965308368130161,19-37-52-74-92-108-125-149-160-182
indian_pines,10,7,linspacer,0,0.0,0.8204527712724434,0.8103068238321222,0.7955106810671437,10-30-50-70-90-109-129-149-169-189
indian_pines,10,7,bsnet,0,33.428507,0.6975019516003123,0.649503829609346,0.6553029750657782,0-4-35-48-60-67-68-81-103-117
indian_pines,10,7,zhang,0,101.272973,0.8114754098360656,0.7945354116301224,0.7848953250629871,4-6-16-22-52-65-127-162-175-194
indian_pines,10,7,bsdr,0,4.541624,0.8188914910226386,0.7756359427507424,0.7933173356273965,19-37-53-74-92-108-126-142-159-181
indian_pines,10,8,linspacer,0,0.0,0.8208430913348946,0.8136730689229127,0.7941838766711343,10-30-50-70-90-109-129-149-169-189
indian_pines,10,8,bsnet,0,33.358244,0.7377049180327869,0.7196229418506257,0.6987824025199443,9-46-48-60-67-103-112-117-148-149
indian_pines,10,8,zhang,0,90.627531,0.8099141295862607,0.7937371463394539,0.7815499609915022,30-31-46-64-92-133-137-147-163-190
indian_pines,10,8,bsdr,0,4.355162,0.8032786885245902,0.8110166213431063,0.7747497821632952,19-36-52-74-92-108-128-142-160-182
indian_pines,10,9,linspacer,0,0.0,0.8274785323965652,0.812161785967791,0.8023965010832905,10-30-50-70-90-109-129-149-169-189
indian_pines,10,9,bsnet,0,36.047459,0.7408274785323966,0.7229329863028471,0.7031262897504919,9-48-60-67-68-103-112-117-148-149
indian_pines,10,9,zhang,0,96.334405,0.7849336455893833,0.7770573173696129,0.7530209256409741,6-54-62-65-74-94-122-132-180-183
indian_pines,10,9,bsdr,0,5.217757,0.825136612021858,0.82867321221225,0.7995062839447256,19-36-52-74-91-108-127-149-160-181
indian_pines,15,0,linspacer,0,0.0,0.8317720530835285,0.8392857831308631,0.8083232104129006,7-20-33-46-60-73-86-100-113-126-139-153-166-179-192
indian_pines,15,0,bsnet,0,37.129406,0.7728337236533958,0.7464532825300163,0.7411473833488502,0-4-5-35-48-51-60-72-101-103-112-117-148-149-165
indian_pines,15,0,zhang,0,117.387196,0.8247462919594067,0.8384176630370489,0.7999971833968547,4-6-12-16-52-55-62-65-94-114-120-122-132-179-180
indian_pines,15,0,bsdr,0,4.695849,0.8528493364558938,0.8721953187152698,0.8321903938880146,11-27-36-51-61-74-85-98-110-127-140-148-160-173-184
indian_pines,15,1,linspacer,0,0.000999,0.8157689305230289,0.7916059950635426,0.7901380881467095,7-20-33-46-60-73-86-100-113-126-139-153-166-179-192
indian_pines,15,1,bsnet,0,33.647069,0.7431693989071039,0.723777149716673,0.7078502646735924,0-4-5-35-46-48-51-60-68-74-103-112-117-148-149
indian_pines,15,1,zhang,0,92.922192,0.7989851678376269,0.7687703974558104,0.7706739813873682,4-6-16-22-52-56-62-99-102-117-120-121-127-151-180
indian_pines,15,1,bsdr,0,4.710592,0.8302107728337237,0.7902585595742493,0.8065125009830888,11-27-37-51-61-74-85-101-111-126-140-148-160-173-184
indian_pines,15,2,linspacer,0,0.0,0.8181108508977362,0.8229399514105489,0.793166138476536,7-20-33-46-60-73-86-100-113-126-139-153-166-179-192
