dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,5,zhang,682.53,0.5886026541764247,0.4577277902942483,0.5215023315781229,5$6$7$29$186
indian_pines,10,zhang,0.0,0.7142857142857143,0.6738915560804093,0.6726680365831585,5$6$7$8$16$25$29$41$186$189
indian_pines,15,zhang,0.0,0.8052302888368462,0.7646414597261854,0.7776307033054881,5$6$7$8$16$19$25$29$33$41$120$178$186$187$189
indian_pines,20,zhang,0.0,0.8110850897736144,0.7980190565790575,0.784455781301903,5$6$7$8$13$16$19$25$29$33$41$72$109$120$163$178$186$187$189$191
indian_pines,25,zhang,0.0,0.8220140515222483,0.8118380083983207,0.7972818845341441,5$6$7$8$13$16$17$19$25$29$31$33$41$63$72$109$120$159$163$165$178$186$187$189$191
indian_pines,30,zhang,0.0,0.8298204527712725,0.8050885971433313,0.8061727945195496,5$6$7$8$13$16$17$19$25$29$31$33$41$63$72$103$106$109$120$148$159$163$165$178$179$186$187$189$191$192
